pid	margin	condition	start_date	end_date	lowstock
89359	17.8	new	202204240115	202707041253	false
89365	19.9	used	202305161521	202709121258	false
89100	12.1	new	202203010941	202608291449	false
89106	13.8	new	202011302007	202801161429	true
89072	17.9	new	202306170717	202711160818	false
89102	17.8	new	202109230724	202802091222	false
89114	15.4	new	202105101134	202607231844	false
89085	10.6	new	202210302109	202805221224	false
89091	18.6	used	202306042320	202610010706	false
89109	10.9	new	202208210214	202710081521	false
89093	13.1	new	202202270856	202801141925	false
89105	12.5	new	202303021425	202711021918	false
89123	19.8	new	202111261509	202609120132	false
89129	16.7	new	202202082359	202705291922	false
KIT0065	15.1	new	202211101208	202701171928	true
KIT0067	18.6	new	202011071230	202708120835	false
KIT0068	15.6	new	202207050109	202705221710	false
KIT0069	10.4	new	202104200744	202610212314	true
KIT0070	10.2	new	202104271150	202710180413	false
KIT0071	19.4	new	202012160102	202804092242	false
KIT0072	19.3	new	202305310321	202609040631	true
89616	17.7	new	202110090543	202709291823	false
89628	12.8	new	202008201128	202609221040	false
89556	19.8	new	202209050103	202710312033	true
89568	18.8	used	202209131657	202707070310	true
89580	10.4	new	202203311610	202707231011	false
89622	16.3	new	202212281039	202709160252	false
89627	15.2	new	202102220335	202705210856	false
86132	15.5	new	202102041305	202707021605	true
86131	11.6	new	202103111036	202801311504	false
86133	17.5	new	202008121307	202611290842	true
86333	15.2	new	202111091239	202706280006	false
86351	19.3	new	202110031127	202702191317	false
86357	19.5	new	202102141533	202710230502	false
86369	10.5	new	202009120150	202701051330	false
86375	17.7	new	202306060659	202801121246	false
86381	19.1	new	202101260608	202712280505	false
86447	16.2	new	202106010707	202711132052	true
86405	11.9	new	202106060340	202712301101	true
86453	10.2	new	202206192026	202707120504	false
86459	11.4	new	202106220312	202607230707	false
86471	16.0	new	202212061321	202710040005	false
86249	18.6	new	202111041549	202710132210	true
86315	11.5	new	202101242237	202806211555	false
86321	10.4	new	202206051826	202805111842	false
86327	12.2	new	202106131331	202712200625	false
88103	14.1	new	202301261228	202710171425	false
88133	17.9	new	202110071511	202703310147	true
88151	11.1	new	202208131349	202704151516	false
88157	19.3	new	202205221629	202806120700	false
88163	19.5	new	202303191309	202611061226	false
88169	13.5	used	202011111325	202611290006	false
88175	16.9	new	202211061216	202607241757	false
88187	19.4	new	202011012146	202702020925	false
88193	14.4	new	202306040506	202704101123	false
88199	17.5	new	202205020051	202703280214	true
88211	17.4	new	202110230914	202610042051	false
88223	13.8	new	202207281141	202609261630	false
88229	19.2	new	202212220354	202610071432	true
88235	14.4	new	202108251210	202608201108	false
88241	14.4	new	202306180223	202708100139	false
88095	12.0	new	202304240424	202701151830	false
88101	14.3	new	202104261728	202609041839	false
88149	12.5	new	202009140534	202610050407	true
88155	20.0	new	202108051947	202805021523	true
88161	10.5	new	202011290913	202804090253	false
88167	19.9	new	202110280548	202610061436	false
88197	14.8	new	202210261259	202607281650	false
88203	19.9	new	202201091859	202802162239	false
88209	12.2	new	202112101118	202701051251	true
88227	10.3	new	202301190711	202701131702	false
88233	18.2	new	202105031215	202708061904	true
88239	18.3	new	202206202050	202710181704	true
88102	18.3	used	202301090941	202711232258	true
88144	14.0	new	202109211430	202706280458	false
88150	15.9	new	202008231017	202610120749	false
88156	15.8	new	202207211555	202612170004	false
88162	12.8	new	202102100407	202709090128	false
88174	11.0	new	202110102124	202708292258	false
88180	14.9	new	202110051328	202703110026	false
88192	15.2	new	202110090455	202804200154	false
88198	17.1	new	202206221500	202708111342	false
88204	18.5	new	202111061748	202610070703	true
84429	14.3	new	202104012345	202712021504	true
84218	19.3	new	202209150523	202805061626	true
84230	16.7	new	202108071633	202610281244	false
84212	13.5	used	202305251228	202802031157	true
84248	13.1	new	202210200746	202708141135	false
84284	18.0	new	202102020300	202805260526	false
84290	12.7	new	202109160519	202610161203	false
84308	14.3	new	202305252146	202703110342	false
84338	13.2	new	202011232254	202802100453	true
84374	15.3	new	202209041538	202712090154	false
84404	15.2	new	202112090121	202709020357	true
84215	11.2	new	202302062114	202705221630	false
84227	15.5	new	202205141302	202702130417	false
84245	16.3	new	202012260907	202612110138	false
84257	12.7	new	202104152137	202801251600	false
84263	14.9	new	202303040021	202704211332	false
84269	15.3	new	202204230251	202704021452	false
84275	12.8	new	202210170736	202609181305	false
84299	15.5	new	202012120739	202710122115	false
84317	14.0	new	202307041801	202607070615	false
84383	17.7	new	202302280637	202710301813	false
84401	18.2	new	202212160421	202709282310	false
85699	10.0	new	202201202048	202709201629	false
89450	10.4	new	202306040857	202804132232	false
89385	12.8	new	202307090242	202701130908	false
89387	11.4	new	202110031348	202608041134	true
86350	16.2	new	202201302057	202707210915	false
86356	13.2	new	202101260755	202707120726	false
86362	16.5	new	202111301321	202704042032	false
86374	10.3	new	202210240142	202608192245	false
86380	19.3	new	202304220145	202706021502	true
86422	12.4	new	202010160013	202607131207	false
86434	11.7	new	202009060055	202708010134	false
86446	12.6	new	202101192213	202712291137	false
86458	16.2	new	202107310230	202711151618	false
86404	17.0	new	202307091127	202704301303	false
86452	13.9	new	202112182040	202704241702	false
86470	10.4	new	202208082308	202703271638	false
86314	10.5	new	202203151343	202802131046	false
86320	18.1	new	202212162120	202705162004	false
86326	16.7	new	202202131323	202611161345	false
86336	16.6	new	202306241131	202710140547	false
86348	12.0	new	202205180728	202708191328	false
86384	19.9	used	202207101427	202806160248	false
86402	12.9	new	202306021442	202804071758	false
86450	18.1	new	202306150218	202608082128	false
86468	19.2	new	202109030122	202612041234	false
84615fam	18.8	new	202110240108	202611232226	false
84826	13.1	new	202101120824	202701132031	true
84821	18.7	new	202011291847	202711100729	false
84827	18.2	used	202109300219	202708271515	false
84813	11.3	new	202302010032	202704141149	false
85913fam	13.2	new	202101112000	202801261957	false
85918fam	16.0	new	202202231051	202711011230	false
85925fam	14.7	new	202302222024	202607241149	false
86869	15.3	used	202307140652	202710261328	true
87029fam	12.0	new	202203040500	202709200952	false
87057	18.4	used	202304220623	202701291059	true
87069	16.2	used	202212271609	202705121523	false
87048	12.5	new	202303291519	202607300904	false
87054	17.5	new	202203071554	202802220112	false
87066	10.5	new	202201040405	202707120309	true
87052	13.2	new	202208241754	202705211725	false
87053	16.2	used	202108141840	202801030926	true
87065	16.1	new	202102260508	202611270839	false
87056	19.7	used	202111272307	202703221324	false
87062	14.7	new	202206061746	202609101529	false
87068	17.4	new	202306091925	202704150615	false
87055	13.6	new	202009260507	202608150713	false
87067	15.9	new	202212200657	202711080959	false
88228	16.5	used	202301210034	202804061314	true
88234	13.5	new	202011281317	202708110757	false
87426	15.9	new	202102122205	202610230614	false
87425	10.9	new	202103161857	202611260335	false
87431	10.7	new	202207260016	202710160400	true
87430	10.8	new	202211060027	202711230323	false
87424	10.4	new	202205242308	202709060023	true
87404	19.5	new	202110270419	202801300951	false
87415	16.8	used	202207050654	202801210439	false
87403	16.0	new	202109250305	202805241234	true
87417	18.1	new	202110241037	202806041011	false
87405	17.1	new	202205202112	202610170254	false
87429	15.7	new	202008241007	202702040940	false
88087	11.6	new	202304251039	202705251119	false
88037	10.4	new	202301111907	202708301040	false
89555	15.6	new	202101071020	202701021119	false
89567	18.4	new	202301270256	202708110627	false
89621	12.9	new	202108081854	202702271140	false
89605	15.8	new	202205280309	202706121328	false
89617	13.4	new	202101281531	202611301603	false
89557	19.1	new	202208162348	202710270221	false
89569	18.1	new	202107110318	202703241533	false
89611	11.0	new	202103142235	202707100554	false
89623	17.3	new	202111182200	202804292312	false
89542	10.2	used	202203142350	202707291910	false
89566	18.5	new	202206031807	202703302257	false
89578	15.2	new	202211040241	202701041157	false
89620	13.8	used	202112041549	202712221913	false
89638	17.3	new	202301281920	202710252257	false
89536	20.0	new	202105261020	202711250600	false
89554	13.7	new	202211261258	202703112023	false
89608	14.7	new	202103122143	202610160941	false
89614	11.8	new	202009231718	202801062013	false
89626	10.3	new	202008190616	202704240440	false
89632	15.7	new	202208031503	202705240543	true
89576	11.7	new	202101240336	202707121533	false
89582	16.3	new	202012260544	202712092158	false
89618	19.6	new	202210061517	202801182030	false
89546	15.4	new	202207291104	202612180330	false
89570	19.3	new	202108121931	202806160229	false
89624	18.4	new	202105050156	202704190200	false
89565	10.9	new	202107041535	202710271230	true
89577	11.4	new	202012240901	202609181335	false
89619	17.0	new	202305040728	202711110246	false
89571	18.5	new	202305200148	202607310819	false
89625	11.1	new	202108201843	202610140632	false
89631	15.5	new	202009170340	202611260912	false
89671	19.9	new	202304091814	202710071129	false
86258	19.4	new	202101160420	202804020239	false
86288	18.2	new	202204250130	202710130252	false
86318	18.4	new	202209260348	202706071107	false
86379	19.1	new	202105281521	202711260440	false
86445	19.9	new	202208242009	202709290901	true
86457	12.4	new	202103060516	202805240541	false
86403	13.7	new	202101111900	202611100753	false
86469	15.7	used	202009032201	202611271823	false
86247	18.7	new	202210292231	202607260608	false
86319	16.6	new	202208230603	202610300141	true
86325	18.2	new	202301101351	202710312111	true
86335	17.9	new	202010150155	202611051307	false
86347	18.0	new	202101031517	202805180833	false
86377	14.2	new	202212300046	202609301931	true
86383	18.5	new	202010071014	202805261054	false
86395	16.3	new	202206171439	202608011020	false
86401	18.3	new	202208300759	202707131203	false
85445fam	13.7	new	202010130531	202701080842	false
85705	19.2	new	202109081356	202609010301	false
86169	12.9	new	202010042332	202805172022	true
88240	17.1	new	202207192224	202701291641	false
85260fam	14.3	new	202008221703	202707131048	false
85268fam	12.4	new	202204021933	202803170655	false
85270fam	13.7	new	202206242134	202804101454	false
85273fam	14.8	new	202201230341	202610042255	false
85673	15.8	new	202108030725	202707270900	false
85670	19.4	new	202203051146	202712061630	false
87315	17.4	new	202103011308	202703190749	false
87993	14.0	new	202112291140	202802171726	false
88060	13.0	new	202008251239	202804230603	false
87994	12.9	new	202305280317	202708061312	false
88006	13.7	new	202110140927	202703270603	false
88018	12.8	new	202110210447	202705010925	false
88078	11.1	new	202110131229	202702052018	false
89845	18.5	new	202105300328	202709100845	false
89851	12.6	new	202303251823	202612270624	false
89857	19.6	new	202107160429	202709302146	false
89881	13.8	new	202102122049	202804240544	false
89899	12.2	new	202106101222	202711110743	false
89647	13.1	new	202106252044	202804231958	false
89689	13.5	new	202011281736	202703301412	false
89779	11.5	new	202208071528	202804080807	false
89797	16.3	new	202104012252	202711242021	false
89821	11.2	new	202209132102	202801280000	false
89827	13.0	new	202301271944	202608181336	false
89839	13.9	new	202109020445	202805011325	false
89887	15.9	new	202110030331	202609172117	true
89905	17.8	new	202207061029	202805182129	false
89704	11.3	new	202208010022	202710081427	false
89902	18.1	new	202303200039	202803270605	true
89908	14.4	new	202210291943	202702231454	true
89644	10.1	new	202203302303	202704131458	false
89656	15.0	new	202110140303	202701142340	false
89662	17.8	new	202304211958	202704271941	false
89758	15.6	new	202208311840	202706281017	false
89782	15.1	new	202204220228	202701071716	false
89812	15.6	used	202204221031	202611122318	false
89842	15.7	new	202210100516	202802130612	false
89878	11.7	new	202303151844	202710250331	false
86257	10.8	new	202009271959	202711202248	false
86287	16.2	new	202205191217	202802081154	true
86305	16.5	new	202107020112	202703070937	false
86317	12.4	new	202201212001	202706292358	false
86329	15.5	new	202011161405	202702070518	false
86334	10.1	new	202106180334	202708232045	false
86358	18.2	new	202204252050	202607151519	false
86382	11.9	new	202011251548	202704272046	false
86400	15.7	new	202009080144	202706151851	false
86454	14.5	new	202111111032	202610101343	false
86460	17.4	new	202212171902	202709251332	false
86466	11.4	new	202106030832	202802210319	false
87086	18.6	new	202105112201	202611072230	false
87080	10.1	new	202011111052	202612050945	false
87084	14.7	new	202110132241	202712071021	false
87090	19.7	new	202011242041	202704190038	false
87078	12.2	new	202108221316	202701031500	false
87088	18.3	used	202010190412	202805242252	false
87082	17.9	new	202307171849	202701281956	false
87081	13.6	new	202302022343	202706260540	false
87087	15.0	new	202010120640	202609011036	false
87085	11.8	new	202206201029	202711011919	false
87091	11.5	new	202202090425	202609230406	false
87079	12.2	new	202011130040	202708191454	false
84837	19.1	new	202302020326	202711081124	false
87318	11.2	new	202111280918	202705271213	false
87317	12.6	new	202011231918	202704231408	false
88099fam	14.7	new	202010271839	202608192120	false
88106fam	10.9	new	202201211601	202701260316	false
88109fam	11.0	new	202211121708	202805140105	false
88133fam	13.2	new	202103120949	202804131540	false
88136fam	10.6	used	202203300024	202707231028	false
88531fam	15.6	new	202010172316	202610290101	false
88534fam	10.1	new	202307060640	202707311553	true
88540fam	18.6	new	202304220832	202612052246	false
88547fam	13.1	new	202105040438	202610231435	false
88958	13.1	new	202009100959	202711171838	false
88964	18.3	new	202305020829	202611241713	false
88970	15.4	new	202203150333	202702032128	false
88982	18.1	new	202104052223	202704111857	false
88988	18.8	new	202107230106	202701272155	false
89012	15.3	new	202108222109	202607121011	true
89024	10.2	new	202111221745	202706140912	false
88965	19.3	used	202103070937	202711151348	false
85319	19.4	new	202301261419	202806011631	false
85301	18.4	new	202210311020	202802212112	true
85361	11.2	new	202109061722	202706010945	true
85193	17.7	new	202012212003	202703110328	false
85300	13.7	new	202104031112	202804171400	false
85246	16.4	new	202201160812	202612311631	false
85360	12.7	new	202302191117	202703280554	false
85336	17.0	new	202101252324	202712100722	false
85252	18.5	new	202101230022	202702281834	false
85258	13.9	used	202011031924	202701141906	false
85241	15.3	new	202008171056	202710130959	false
89884	14.0	new	202111281146	202712261104	false
89901	15.7	new	202207271050	202708071353	false
89907	12.7	new	202202141042	202701120539	true
89739	17.3	new	202210050258	202610130813	true
89751	17.3	new	202107181727	202712042200	false
89757	17.6	new	202206011601	202609010240	true
89781	10.6	new	202305262328	202709210322	false
89799	15.2	new	202105121046	202612191941	false
89829	15.6	new	202208101136	202708120232	true
89835	14.0	new	202008281925	202708132211	false
89841	11.8	new	202012181919	202712262028	false
89859	12.6	new	202009041216	202709232102	false
89883	16.5	new	202208170353	202712271213	true
89889	14.8	new	202204241310	202712200023	false
89678	12.8	used	202009021730	202701100358	true
89834	16.3	new	202008122213	202706100702	false
89858	17.1	new	202305190623	202705241327	false
89900	14.2	new	202205072258	202805040207	false
89906	18.0	new	202209191255	202611112302	false
89642	18.5	new	202306091737	202704081906	false
89654	19.6	new	202207101900	202702010444	false
89774	13.4	new	202304190242	202608290020	false
86537	19.7	new	202206201741	202806180410	false
86536	19.2	new	202107050509	202803241248	true
86560	16.1	new	202010052118	202704200932	false
86539	15.5	new	202103122300	202701180143	true
86538	10.1	used	202008200406	202805172351	false
86511	13.7	new	202104190617	202707230308	false
86535	13.3	new	202103080744	202708151631	false
86876	10.3	new	202210311358	202704081233	false
86879	19.0	used	202009020031	202803020941	false
86880	12.1	new	202202100134	202610100425	false
87089	18.3	new	202010291248	202704071208	true
84885	18.4	new	202106092028	202709010656	false
85071	14.8	used	202212192137	202704162215	false
84880	17.7	new	202106072104	202702142025	false
85476fam	16.5	new	202303211645	202701052020	false
85471fam	18.6	new	202204271513	202704151613	false
85686	16.5	new	202202081513	202801110259	false
85685	17.8	new	202304060610	202703191202	false
85684	18.9	new	202301041128	202803291644	false
85682	10.4	new	202110021644	202706030444	false
87070	11.8	new	202201251424	202611111030	true
87072	13.1	new	202106291941	202701130101	false
87071	12.4	new	202009071545	202609290854	false
88032	13.9	new	202008192342	202608140102	true
88038	13.2	new	202103291846	202804081315	false
89316	16.4	new	202210300817	202706031932	false
89334	10.9	new	202012270509	202702090220	false
89340	14.6	new	202306221622	202806020607	true
89346	13.5	new	202302161057	202801300524	false
89352	15.8	new	202111161250	202703170247	false
89373	11.2	new	202107261247	202712122109	false
89379	10.5	new	202012271121	202806140320	false
89378	11.7	new	202212090145	202702231405	true
89381	15.3	new	202304011952	202801262215	false
89376	12.3	new	202008301129	202712070823	true
89382	15.9	new	202106081219	202607231012	false
89165fam	13.1	new	202306130650	202802190157	false
88102fam	19.7	new	202010171134	202710021933	false
85392	13.0	new	202208310132	202607111059	true
85176	13.4	new	202110301041	202802252227	false
85182	12.1	new	202303021952	202704081052	false
85194	13.3	new	202104110946	202805010159	true
85290	15.1	new	202202120707	202803140112	false
85302	17.6	used	202103092055	202804020147	true
85326	19.4	new	202101252213	202802201312	false
85362	18.1	new	202306271517	202703312341	false
85243	16.0	new	202110300337	202802071851	false
87077	16.9	new	202102160125	202805281908	false
87099	15.3	used	202206212319	202805062049	false
87100	16.4	new	202205212236	202712292144	false
84878	19.5	new	202012311655	202612231235	false
84980	13.5	new	202009191520	202611101654	false
85070	13.9	new	202202181022	202710201153	false
86669	14.2	new	202207200440	202703162301	false
90046fam	17.8	new	202210211511	202805312317	true
90406	11.1	new	202109112256	202703200333	false
97076	10.6	new	202307080053	202702122220	false
97082	18.5	new	202105081434	202707290000	false
97088	10.3	used	202305040426	202612192351	false
97106	19.6	new	202110301535	202611260426	false
96748fam	13.4	new	202208052351	202708010218	false
97125	18.9	new	202209212053	202706110751	false
97126	18.4	new	202208302323	202705161845	true
97120	15.0	new	202301252349	202703252113	true
97124	17.0	new	202210072132	202705031941	false
97131	14.3	new	202110241343	202703082324	false
98222fam	14.3	new	202012292317	202608140712	false
98224fam	17.9	new	202101271027	202704230249	false
97590fam	13.0	new	202112271756	202704252304	false
98485	10.9	used	202207271014	202805232151	false
98491	15.8	new	202103272342	202704080554	false
98497	15.8	new	202106072118	202706020955	false
98503	20.0	used	202207272041	202703180739	true
98509	10.4	new	202204080736	202608240713	false
98515	11.1	new	202107111934	202801261716	true
98521	11.3	new	202010050741	202705090140	false
98518	19.2	new	202304171728	202610080441	true
98530	11.0	new	202008191719	202607212054	false
98488	20.0	used	202210022015	202801250826	false
98494	13.9	new	202205210804	202805270101	false
98500	16.4	new	202209271946	202705161246	false
98506	15.5	new	202201280203	202712140718	true
98512	17.1	new	202112142312	202608212309	false
98524	16.8	new	202208291258	202706211601	false
98490	17.4	new	202304031648	202609052320	false
98496	18.9	new	202112300710	202801140324	true
98502	10.8	used	202109100428	202611211424	false
98508	16.8	new	202304272337	202612310254	false
98514	15.2	new	202201272210	202711260138	false
90210	18.4	new	202107301715	202607160630	false
90240	14.5	new	202111251247	202709280851	false
90252	16.2	new	202305212046	202705290434	false
93301	11.1	new	202207220256	202804231732	false
93307	16.9	new	202010061043	202711051944	false
93313	13.8	new	202302091203	202607231036	false
93319	16.9	new	202206111951	202704180642	false
93298	11.6	new	202109110715	202705150825	false
93304	18.8	new	202101121048	202705091328	false
93310	10.4	new	202105231024	202803070423	false
93316	12.4	new	202112250024	202710010136	false
93352	13.9	new	202012270058	202703210308	false
93299	10.7	used	202302170454	202710211719	false
93305	19.2	used	202203040324	202708311657	true
93311	13.2	new	202209250524	202705061403	false
93317	10.1	used	202009261923	202706041305	false
93300	12.6	new	202106021953	202611222038	false
93306	20.0	new	202209220915	202708010004	true
93318	10.5	new	202104290013	202701170216	false
93302	15.1	new	202206210830	202701010704	false
93314	18.8	new	202210310658	202703290121	false
93320	17.0	new	202209022124	202609100653	false
93326	14.3	new	202012180230	202710192352	false
93338	19.0	new	202305110459	202611040900	false
93435	10.9	new	202208202029	202702200810	false
93363	15.2	new	202009180406	202803030111	false
93375	10.8	new	202011010426	202702180018	false
93381	15.6	new	202206052211	202709041659	false
93387	16.3	new	202103130411	202610081643	false
90647	13.4	used	202212070056	202803062103	false
90700	16.6	new	202106281517	202806030419	false
90684	16.5	new	202209272140	202707092036	false
90685	10.8	used	202207091046	202710301743	true
90653	18.0	new	202206250359	202712251325	true
90652	16.1	new	202209221747	202703051211	false
90642	19.5	new	202112111348	202801171004	false
90641	12.9	new	202201151348	202608061340	false
90654	15.8	new	202108041456	202607271033	false
90697	19.4	new	202106031829	202710110717	false
90666	12.1	new	202205010448	202608150801	false
90712	16.5	new	202110130439	202612131216	false
90686	11.4	used	202202162303	202801311710	false
92143	14.4	new	202105190915	202706241030	false
91165	13.3	used	202305170945	202702031835	false
91171	13.7	new	202202040739	202803221536	false
90981	17.0	used	202212040645	202711220217	false
91173	17.0	used	202102150534	202711170124	false
91185	14.5	new	202302250217	202701261647	false
90893	17.1	used	202010051959	202707282203	false
90923	17.7	new	202104061005	202801151441	false
90929	10.5	new	202104051448	202712312056	false
90959	14.1	used	202105130521	202707050000	false
95675	14.4	new	202104290425	202802030822	false
95676	10.6	used	202302262258	202609090301	false
95674	10.1	used	202110300956	202802171859	false
95672	14.9	new	202109300632	202609132148	false
95673	16.7	new	202207131359	202711100120	false
95873	16.1	new	202110201526	202612041902	false
95871	19.7	new	202206171735	202612031242	false
95875	11.3	new	202208072347	202707050051	false
95870	13.7	new	202302201931	202612021444	false
95872	14.2	new	202201040359	202706120357	false
98520	14.4	new	202103281621	202612070056	false
98517	14.8	new	202306020708	202705310321	false
98487	19.8	new	202212082347	202706090344	false
98493	13.0	new	202307110820	202701090157	true
98499	10.9	new	202208190007	202710221150	false
98505	14.9	new	202111100459	202608182104	false
98511	12.0	new	202012041253	202703261814	false
98523	12.0	new	202207061805	202711302252	false
98529	11.3	new	202108262157	202802052226	false
98486	10.9	new	202206251718	202801091624	false
98492	11.2	new	202206050945	202702101649	false
98498	18.3	new	202109011042	202709030052	false
98504	18.3	new	202102262241	202702131710	false
98510	15.1	new	202102110946	202612082102	false
98516	17.1	new	202302011519	202803171446	false
98522	15.9	new	202103210514	202707260723	false
98531	19.5	used	202105032222	202711081251	false
98489	18.7	new	202111300434	202708060526	false
98495	11.8	new	202102132237	202805161944	false
98501	16.2	new	202204280612	202709250501	false
98507	10.1	new	202205120222	202711062334	true
98513	14.7	used	202108211138	202710221616	false
98525	16.4	new	202304231519	202609110314	true
97877fam	19.6	new	202104092001	202709161758	false
97942fam	19.6	new	202210201307	202608051450	false
94944fam	18.1	new	202010262216	202612161508	false
97949fam	18.0	new	202207191744	202609181033	false
97951fam	18.9	new	202101271143	202610011604	true
80324fam	11.8	new	202207160816	202804141541	false
97956fam	10.2	new	202212150613	202612271914	true
90349fam	11.6	used	202207011606	202704080741	false
73308fam	13.0	new	202304231737	202607221810	false
97968fam	15.9	new	202105250904	202607111127	false
98549	15.7	new	202102092004	202712131443	false
98555	14.9	new	202010111419	202802181313	false
98551	15.7	new	202207060450	202705172143	false
98557	17.1	new	202009291700	202803101855	false
98548	17.9	new	202205301606	202806140913	false
98553	14.7	new	202103031432	202803060811	false
98559	17.3	new	202207312352	202703240044	false
98552	10.5	new	202201090319	202805291256	false
98558	17.0	new	202208290453	202609102302	false
98550	17.7	new	202105212052	202706110004	false
98556	19.2	new	202305142130	202804290903	true
98531fam	20.0	new	202205171609	202802132258	false
96758fam	17.7	new	202202132316	202801290944	false
96762fam	17.6	new	202008160647	202803200942	false
97945fam	16.6	new	202209112104	202710151851	false
98563	18.3	new	202009011716	202709161543	false
98569	13.6	new	202205142334	202806070030	false
98575	15.1	new	202109040802	202701022042	true
98581	14.3	new	202208260821	202802221449	false
93878	10.6	new	202301181703	202703271133	false
93887	18.5	new	202303261719	202709211802	false
93882	18.1	new	202207041629	202703101828	false
93880	16.5	new	202302021539	202709042110	true
94840	11.5	new	202204221035	202711061733	false
94846	14.6	new	202011220933	202707151621	true
94852	16.8	new	202305030512	202712031829	false
94864	18.8	new	202211281740	202705190212	false
94838	12.6	new	202206231827	202712120900	true
94850	17.6	new	202103101946	202709010220	true
94856	13.2	used	202212231520	202710291743	false
94862	16.0	new	202109121102	202803160116	false
94845	18.5	new	202306080850	202803232144	false
94851	16.9	new	202201110730	202701210737	false
94863	16.5	new	202012220612	202610282355	false
94836	12.1	new	202110032202	202805121224	true
94842	14.1	new	202303032018	202702271306	false
94854	19.2	new	202212212008	202709060358	false
94860	11.7	new	202205090814	202710192243	false
94866	12.3	used	202105230923	202703131641	false
94841	12.4	new	202010050423	202711162157	true
94847	17.4	new	202205072140	202709100338	false
94853	14.1	new	202201251955	202704031911	true
94859	12.8	new	202212050708	202801090103	true
94865	14.5	new	202012281946	202702130957	false
94843	12.0	new	202301290350	202804180616	false
94849	17.6	new	202105041228	202708040612	false
94855	12.0	new	202109080007	202804151102	false
94861	15.1	new	202105152043	202612161213	false
95113	16.1	used	202101221413	202805080450	false
95112	11.8	new	202208091223	202708170015	false
95082	11.1	new	202301280700	202706080052	false
95084	17.6	new	202110061252	202703220643	false
95108	11.5	used	202101181136	202701112026	false
95114	14.8	new	202301251600	202607142348	false
95160	16.2	new	202008122223	202710080514	false
95161	11.3	new	202103151200	202706010034	false
95163	12.4	new	202207192135	202805111053	false
95158	12.8	new	202303071432	202609031726	false
95162	16.8	new	202207272322	202703220211	false
95159	12.5	new	202211131500	202803032203	false
95165	10.3	new	202305071326	202801232323	false
95164	13.0	new	202009121036	202608072147	true
95358	12.4	new	202210150500	202708101117	false
95356	16.4	new	202206141425	202702240156	false
89837	10.6	new	202012071857	202803181547	true
89843	14.7	new	202306262218	202705131207	false
90044	10.5	new	202207032045	202805221408	false
90056	18.2	new	202109231801	202802032305	false
90043	17.1	new	202010120443	202805251007	false
90057	13.4	new	202204041938	202709020514	false
90567	16.0	new	202210061824	202609061155	false
90565	14.8	new	202209060730	202804201849	true
90568	11.1	new	202307010153	202708131618	false
90566	12.9	new	202111152044	202712220830	true
90572	13.5	new	202208191105	202607200500	false
90561	10.1	new	202304111248	202801160016	false
90563	12.6	new	202301241336	202612240857	false
90569	14.1	new	202108221510	202607100443	true
90562	16.9	new	202008230326	202708050339	false
90551	10.4	new	202205282257	202803042302	false
90336fam	11.4	new	202101130413	202805072211	false
90537	15.3	new	202210021051	202708191516	false
92254	12.8	new	202105010320	202712031000	false
90977	19.1	new	202202052215	202705031722	false
91181	14.6	new	202204161645	202611250512	false
90858	14.1	new	202210061852	202801231123	false
90894	13.3	used	202306060018	202806230550	false
90924	15.1	new	202211052218	202608040902	false
90930	17.0	new	202301281058	202710011514	false
90972	13.9	used	202205161344	202610131243	false
93480	15.6	new	202105041508	202702190409	false
93522	19.0	new	202206020038	202703150747	false
93481	13.5	new	202210251855	202701070507	false
93517	10.9	new	202307171241	202802091824	false
93523	11.3	new	202306300015	202703110447	false
93483	10.7	new	202305100158	202711142022	false
93519	12.1	new	202012230414	202609231712	true
93482	19.8	new	202208060040	202705202013	false
93518	19.0	new	202011102055	202806111046	false
93484	16.9	new	202208091733	202706181928	false
93520	11.9	new	202207062030	202706251101	false
93479	14.2	new	202107260531	202607082239	false
93485	12.9	new	202012210250	202702250501	false
93521	10.6	new	202110160630	202609281025	false
93799	13.0	new	202206211120	202710120152	false
93805	17.9	new	202302160503	202802272016	false
93811	14.2	new	202103301324	202702221820	true
93817	17.9	new	202205011939	202611222054	false
93835	10.2	new	202103132248	202707110112	false
93847	18.2	new	202011010816	202712131508	false
93853	19.3	new	202211240538	202806210829	true
93859	14.0	new	202110050724	202801200327	false
93865	13.5	new	202008071916	202801251315	false
93871	16.4	used	202208171902	202806150723	false
93803	12.0	new	202110250325	202610251316	false
93809	13.0	new	202207230149	202706290251	false
93815	16.4	used	202102080256	202710251026	false
93827	14.2	new	202210280532	202609041647	false
95359	16.4	new	202212060952	202612082220	false
95362	15.1	used	202203012112	202706100313	false
95363	18.9	new	202107221935	202708120728	false
95361	12.9	new	202201011618	202709082329	true
95436	19.7	new	202306280241	202701311239	false
95442	12.2	used	202207060605	202802032236	true
95448	11.2	new	202202260846	202805172138	false
95454	15.8	new	202209300702	202611080221	false
95438	13.6	new	202212090721	202802090427	true
95444	10.7	new	202201140439	202701200721	true
95450	16.1	used	202302152112	202708061425	false
95456	15.4	new	202107031412	202703232011	false
95435	17.6	new	202009010352	202612110758	false
95441	11.4	new	202106080329	202710301710	false
95447	16.7	new	202307010907	202611280532	false
95453	17.4	new	202206031121	202804191327	true
95434	19.5	new	202307090200	202608150338	false
95440	16.0	new	202202280108	202608131902	false
95446	15.3	new	202212052236	202804020613	false
95452	10.1	new	202202221116	202805271147	false
95437	15.1	new	202101151326	202612112345	false
