category_id	name	parent_category_id	breadcrumb	sequence	url	primary_category	
120058	Beekman 1802	118725	/116731/118725/120058	0	https://www.worldmarket.com/category/kitchen/shop-by-brand/beekman-1802.do	false	
120059	Full Circle	118725	/116731/118725/120059	11	https://www.worldmarket.com/category/kitchen/shop-by-brand/full-circle-cleaning.do	false	
120060	Umbra	118725	/116731/118725/120060	33	https://www.worldmarket.com/category/kitchen/shop-by-brand/umbra.do	false	
120061	Instant Pot	118725	/116731/118725/120061	14	https://www.worldmarket.com/category/kitchen/shop-by-brand/instant-pot.do	true	
120062	Rebel Green	118725	/116731/118725/120062	29	https://www.worldmarket.com/category/kitchen/shop-by-brand/rebel-green.do	false	
120063	Wusthof	118725	/116731/118725/120063	37	https://www.worldmarket.com/category/kitchen/shop-by-brand/wusthof.do	true	
117715	Shop the Room: Outdoor	116816	/116725/116816/117715	13	https://www.worldmarket.com/category/outdoor/furniture/shop-the-room.do	true	
117716	Acacia Casual	117715	/116725/116816/117715/117716	0	https://www.worldmarket.com/category/outdoor/furniture/shop-the-room/acacia.do	false	
118265	Science Toys	117280	/116734/117280/118265	1	https://www.worldmarket.com/category/gifts/toys-and-games/science.do	true	
118665	Plants, Trees and Flowers	116728	/116728/118665	5	https://www.worldmarket.com/category/home-decor-pillows/plant-shop.do	true	
118666	Planters and Terrariums	118665	/116728/118665/118666	0	https://www.worldmarket.com/category/home-decor-pillows/plant-shop/planters-terrariums.do	true	
118667	House Plants and Flowers	118665	/116728/118665/118667	3	https://www.worldmarket.com/category/home-decor-pillows/plant-shop/house-plants.do	true	
118668	Faux Succulents, Botanicals and Flowers	118665	/116728/118665/118668	1	https://www.worldmarket.com/category/home-decor-pillows/plant-shop/faux-succulents-botanicals-flowers.do	true	
118669	Faux Potted Plants and Trees	118665	/116728/118665/118669	2	https://www.worldmarket.com/category/home-decor-pillows/plant-shop/faux-potted-trees.do	true	
118670	Vases	118665	/116728/118665/118670	4	https://www.worldmarket.com/category/home-decor-pillows/plant-shop/vases.do	true	
118526	Outdoor Chaise Lounge Cushions	116834	/116725/116834/118526	5	https://www.worldmarket.com/category/outdoor/cushions-pillows/chaise-lounge.do	true	
118527	Outdoor Gusset Chair Cushions	116834	/116725/116834/118527	2	https://www.worldmarket.com/category/outdoor/cushions-pillows/gusset.do	true	
119085	HGTV Magazine Gifts	116734	/116734/119085	15	https://www.worldmarket.com/category/gifts/hgtv-magazine-gifts.do	false	
120435	Gifts Best Sellers	116734	/116734/120435	1	https://www.worldmarket.com/category/gifts/best-sellers.do	true	
119425	Clearance	117419	/117419/119425	0	https://www.worldmarket.com/category/sale/clearance.do	false	
119426	Furniture	119425	/117419/119425/119426	1	https://www.worldmarket.com/category/sale/clearance/furniture.do	false	
119427	Rugs	119425	/117419/119425/119427	2	https://www.worldmarket.com/category/sale/clearance/rugs.do	false	
119428	Lighting	119425	/117419/119425/119428	3	https://www.worldmarket.com/category/sale/clearance/Lighting.do	false	
119429	Decor & Pillows	119425	/117419/119425/119429	4	https://www.worldmarket.com/category/sale/clearance/decor-pillows.do	false	
119430	Bed & Bath	119425	/117419/119425/119430	5	https://www.worldmarket.com/category/sale/clearance/bed-bath.do	false	
119431	Dining	119425	/117419/119425/119431	6	https://www.worldmarket.com/category/sale/clearance/dining.do	false	
119432	Kitchen	119425	/117419/119425/119432	7	https://www.worldmarket.com/category/sale/clearance/kitchen.do	false	
119555	Rugs		/119555	3	https://www.worldmarket.com/category/rugs.do	true	
119556	Area Rugs	119555	/119555/119556	6	https://www.worldmarket.com/category/rugs/area-rugs.do	true	
119557	Kilim Rugs	119555	/119555/119557	17	https://www.worldmarket.com/category/rugs/kilim.do	true	
119558	Kitchen Rugs	119555	/119555/119558	12	https://www.worldmarket.com/category/rugs/kitchen-rugs.do	true	
119559	Floor Runners	119555	/119555/119559	4	https://www.worldmarket.com/category/rugs/floor-runners.do	true	
119561	One of a Kind Rugs	119555	/119555/119561	14	https://www.worldmarket.com/category/rugs/one-of-a-kind-rugs.do	true	
119563	Curtains	116728	/116728/119563	12	https://www.worldmarket.com/category/home-decor-pillows/curtains.do	true	
119564	Large Area Rugs	119555	/119555/119564	2	https://www.worldmarket.com/category/rugs/extended-sizes.do	true	
119865	Always A Deal - Furniture	119287	/119287/119865	0	https://www.worldmarket.com/category/always-a-deal/furniture.do	true	
119866	Always A Deal - Rugs	119287	/119287/119866	1	https://www.worldmarket.com/category/always-a-deal/rugs.do	true	
119867	Always A Deal - Decor & Lighting	119287	/119287/119867	2	https://www.worldmarket.com/category/always-a-deal/decor-and-lighting.do	true	
119868	Always A Deal - Throw Pillows	119287	/119287/119868	3	https://www.worldmarket.com/category/always-a-deal/throw-pillows.do	true	
119869	Always A Deal - Kitchen & Dinnerware	119287	/119287/119869	4	https://www.worldmarket.com/category/always-a-deal/kitchen-and-dinnerware.do	true	
119871	Always A Deal - Placemats & Napkins	119287	/119287/119871	6	https://www.worldmarket.com/category/always-a-deal/placemats-and-napkins.do	true	
119872	Always A Deal - Beverages	119287	/119287/119872	8	https://www.worldmarket.com/category/always-a-deal/beverages.do	true	
119874	Always A Deal - Bed & Bath	119287	/119287/119874	7	https://www.worldmarket.com/category/always-a-deal/bed-and-bath.do	true	
117815	Shop by Room: Home Office	116768	/116715/116768/117815	117815	https://www.worldmarket.com/category/furniture/home-office/shop-by-room-office.do	true	
117895	Small Space Dining & Kitchen	116796	/116715/116796/117895	3	https://www.worldmarket.com/category/furniture/small-spaces/dining-kitchen.do	true	
117896	Small Space Storage	116796	/116715/116796/117896	2	https://www.worldmarket.com/category/furniture/small-spaces/storage.do	true	
117897	Small Space Sofas & Daybeds	116796	/116715/116796/117897	4	https://www.worldmarket.com/category/furniture/small-spaces/sofas-daybeds.do	true	
117898	Small Space Office	116796	/116715/116796/117898	5	https://www.worldmarket.com/category/furniture/small-spaces/office.do	true	
117899	Small Space Seating and Benches	116796	/116715/116796/117899	0	https://www.worldmarket.com/category/furniture/small-spaces/seating-benches.do	true	
117900	Small Space Coffee & Side Tables	116796	/116715/116796/117900	1	https://www.worldmarket.com/category/furniture/small-spaces/coffee-side-tables.do	true	
117901	Small Space Bedroom	116796	/116715/116796/117901	6	https://www.worldmarket.com/category/furniture/small-spaces/bedroom.do	true	
117905	Adirondack Chair Cushions	116834	/116725/116834/117905	3	https://www.worldmarket.com/category/outdoor/cushions-pillows/adirondack.do	true	
120145	Outdoor Best Sellers	116725	/116725/120145	4	https://www.worldmarket.com/category/outdoor/best-sellers.do	true	
117409	New Decor & Pillows	116728	/116728/117409	11	https://www.worldmarket.com/category/home-decor-pillows/new.do	true	
117398	Cinco de Mayo	116735	/116735/117398	16	https://www.worldmarket.com/category/holiday/cinco-de-mayo.do	false	
117399	Cyber Monday	116735	/116735/117399	8	https://www.worldmarket.com/category/holiday/cyber-monday.do	false	
117410	New Bed and Bath	116729	/116729/117410	10	https://www.worldmarket.com/category/bed-bath/new.do	true	
117400	Passover	116735	/116735/117400	13	https://www.worldmarket.com/category/holiday/passover.do	false	
117401	Thai New Year	116735	/116735/117401	14	https://www.worldmarket.com/category/holiday/thai-new-year.do	false	
117402	Fourth of July	116735	/116735/117402	19	https://www.worldmarket.com/category/holiday/fourth-of-july.do	false	
117405	New Furniture	116715	/116715/117405	8	https://www.worldmarket.com/category/furniture/new.do	true	
117411	New Dining	116730	/116730/117411	8	https://www.worldmarket.com/category/dining/new.do	true	
117406	New Outdoor	116725	/116725/117406	7	https://www.worldmarket.com/category/outdoor/new.do	true	
117408	New Lighting	116727	/116727/117408	11	https://www.worldmarket.com/category/lighting/new.do	true	
117412	New Kitchen	116731	/116731/117412	9	https://www.worldmarket.com/category/kitchen/new.do	true	
117413	New Food & Drink	116732	/116732/117413	4	https://www.worldmarket.com/category/food-and-drink/new.do	true	
118037	Wall Frames	116899	/116728/116899/118037	7	https://www.worldmarket.com/category/home-decor-pillows/wall-art-decor/frames.do	true	
118695	Lumbar Pillows	116885	/116728/116885/118695	2	https://www.worldmarket.com/category/home-decor-pillows/pillows/lumbar.do	true	
118696	Indoor/Outdoor Pillows	116885	/116728/116885/118696	6	https://www.worldmarket.com/category/home-decor-pillows/pillows/indoor-outdoor.do	true	
118725	Shop by Brand	116731	/116731/118725	11	https://www.worldmarket.com/category/kitchen/shop-by-brand.do	true	
118726	Bodum	118725	/116731/118725/118726	1	https://www.worldmarket.com/category/kitchen/shop-by-brand/bodum.do	false	
118727	Boska	118725	/116731/118725/118727	2	https://www.worldmarket.com/category/kitchen/shop-by-brand/boska.do	false	
118729	Charcoal Companion	118725	/116731/118725/118729	4	https://www.worldmarket.com/category/kitchen/shop-by-brand/charcoal-companion.do	false	
118735	Chef'n	118725	/116731/118725/118735	5	https://www.worldmarket.com/category/kitchen/shop-by-brand/chefn.do	false	
118736	Chemex	118725	/116731/118725/118736	6	https://www.worldmarket.com/category/kitchen/shop-by-brand/chemex.do	false	
118738	Enclume	118725	/116731/118725/118738	9	https://www.worldmarket.com/category/kitchen/shop-by-brand/enclume.do	false	
118739	Epicurean	118725	/116731/118725/118739	10	https://www.worldmarket.com/category/kitchen/shop-by-brand/epicurean.do	false	
118740	GreenPan	118725	/116731/118725/118740	12	https://www.worldmarket.com/category/kitchen/shop-by-brand/greenpan.do	false	
118742	Joseph Joseph	118725	/116731/118725/118742	15	https://www.worldmarket.com/category/kitchen/shop-by-brand/joseph-joseph.do	false	
118745	Lodge Cast Iron	118725	/116731/118725/118745	21	https://www.worldmarket.com/category/kitchen/shop-by-brand/lodge-cast-iron.do	false	
118746	Mason Cash	118725	/116731/118725/118746	23	https://www.worldmarket.com/category/kitchen/shop-by-brand/mason-cash.do	false	
117825	Top Picks for Mom	117396	/116735/117396/117825	0	https://www.worldmarket.com/category/holiday/mothers-day-gifts/top-picks.do	true	
117826	Clothing & Accessories Gifts	117396	/116735/117396/117826	4	https://www.worldmarket.com/category/holiday/mothers-day-gifts/jewelry-clothing.do	true	
117827	Bag & Tote Gifts	117396	/116735/117396/117827	7	https://www.worldmarket.com/category/holiday/mothers-day-gifts/bags-totes.do	false	
117828	Decor & Gifts for the Home	117396	/116735/117396/117828	5	https://www.worldmarket.com/category/holiday/mothers-day-gifts/decor.do	true	
118748	Picnic Time	118725	/116731/118725/118748	26	https://www.worldmarket.com/category/kitchen/shop-by-brand/picnic-time.do	false	
117829	Cooking & Baking Gifts	117396	/116735/117396/117829	8	https://www.worldmarket.com/category/holiday/mothers-day-gifts/cooking-baking.do	false	
117830	Brunch Gift Ideas	117396	/116735/117396/117830	2	https://www.worldmarket.com/category/holiday/mothers-day-gifts/brunch.do	true	
117831	Outdoor Furniture Gifts for Mother’s Day	117396	/116735/117396/117831	9	https://www.worldmarket.com/category/holiday/mothers-day-gifts/outdoor.do	false	
117832	Bath & Body Gifts	117396	/116735/117396/117832	3	https://www.worldmarket.com/category/holiday/mothers-day-gifts/bath-body.do	true	
117833	Gift Wrap & Stationery	117396	/116735/117396/117833	6	https://www.worldmarket.com/category/holiday/mothers-day-gifts/gift-wrap.do	true	
118749	Polder	118725	/116731/118725/118749	27	https://www.worldmarket.com/category/kitchen/shop-by-brand/polder.do	false	
118752	Shun	118725	/116731/118725/118752	30	https://www.worldmarket.com/category/kitchen/shop-by-brand/shun-knives.do	false	
118754	Victorinox	118725	/116731/118725/118754	35	https://www.worldmarket.com/category/kitchen/shop-by-brand/victorinox.do	false	
118755	Weck	118725	/116731/118725/118755	36	https://www.worldmarket.com/category/kitchen/shop-by-brand/weck.do	false	
118756	Zwilling J.A. Henckels	118725	/116731/118725/118756	38	https://www.worldmarket.com/category/kitchen/shop-by-brand/zwilling-henckels-knives.do	false	
118757	Zyliss	118725	/116731/118725/118757	39	https://www.worldmarket.com/category/kitchen/shop-by-brand/zyliss.do	false	
118975	Sackcloth & Ashes	116734	/116734/118975	12	https://www.worldmarket.com/category/gifts/sackcloth-and-ashes.do	false	
119287	Always A Deal		/119287	13	https://www.worldmarket.com/category/always-a-deal.do	true	
119735	Dinnerware	116731	/116731/119735	0	https://www.worldmarket.com/category/kitchen/dinnerware.do	true	
119736	Lighting	116728	/116728/119736	1	https://www.worldmarket.com/category/home-decor-pillows/lighting.do	true	
119845	Lighting Best Sellers	116727	/116727/119845	1	https://www.worldmarket.com/category/lighting/best-sellers.do	true	
120585	Kilner	118725	/116731/118725/120585	17	https://www.worldmarket.com/category/kitchen/shop-by-brand/Kilner.do	true	
117431	Holidays	117419	/117419/117431	13	https://www.worldmarket.com/category/sale/holidays.do	true	
117414	New Jewelry & Clothing	116733	/116733/117414	5	https://www.worldmarket.com/category/jewelry-clothing/new.do	true	
117415	Shop All Gifts	116734	/116734/117415	2	https://www.worldmarket.com/category/gifts/all.do	true	
117416	New Gifts	116734	/116734/117416	3	https://www.worldmarket.com/category/gifts/new.do	true	
117417	Shop All Holidays	116735	/116735/117417	7	https://www.worldmarket.com/category/holiday/all.do	true	
117418	New Holidays	116735	/116735/117418	6	https://www.worldmarket.com/category/holiday/new.do	true	
117419	Sale		/117419	14	https://www.worldmarket.com/category/sale.do	true	
117420	Furniture	117419	/117419/117420	2	https://www.worldmarket.com/category/sale/furniture.do	true	
117421	Outdoor	117419	/117419/117421	3	https://www.worldmarket.com/category/sale/outdoor.do	true	
117422	Rugs & Curtains	117419	/117419/117422	15	https://www.worldmarket.com/category/sale/rugs-curtains.do	false	
117423	Lighting	117419	/117419/117423	5	https://www.worldmarket.com/category/sale/lighting.do	true	
117424	Decor & Pillows	117419	/117419/117424	6	https://www.worldmarket.com/category/sale/home-decor-pillows.do	true	
117425	Bed & Bath	117419	/117419/117425	7	https://www.worldmarket.com/category/sale/bed-bath.do	true	
117426	Dining	117419	/117419/117426	8	https://www.worldmarket.com/category/sale/dining.do	true	
117427	Kitchen	117419	/117419/117427	9	https://www.worldmarket.com/category/sale/kitchen.do	true	
117428	Food & Drink	117419	/117419/117428	10	https://www.worldmarket.com/category/sale/food-drink.do	true	
117429	Jewelry & Clothing	117419	/117419/117429	11	https://www.worldmarket.com/category/sale/jewelry-clothing.do	true	
117430	Gifts	117419	/117419/117430	12	https://www.worldmarket.com/category/sale/gifts-accessories.do	true	
117462	Artisan Furniture	116715	/116715/117462	7	https://www.worldmarket.com/category/furniture/artisan-furniture.do	true	
117463	BBQ Sauce	117121	/116732/117107/117121/117463	117463	https://www.worldmarket.com/category/food-and-drink/food/condiments-sauces/bbq-sauce.do	true	
117464	Simmer Sauces	117121	/116732/117107/117121/117464	117464	https://www.worldmarket.com/category/food-and-drink/food/condiments-sauces/simmer-sauce.do	true	
117465	Pasta Sauces	117121	/116732/117107/117121/117465	117465	https://www.worldmarket.com/category/food-and-drink/food/condiments-sauces/pasta-sauces.do	true	
117466	Spacious & Rustic	116772	/116715/116746/116772/117466	2	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/rustic.do	false	
117467	Canteen Cozy	116772	/116715/116746/116772/117467	3	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/canteen.do	false	
117468	Modern Infusion	116772	/116715/116746/116772/117468	4	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/modern.do	false	
117469	Traditional Farmhouse	116772	/116715/116746/116772/117469	5	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/traditional-farmhouse.do	false	
117470	Everyday Heirloom	116772	/116715/116746/116772/117470	6	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/heirloom.do	false	
117472	French Countryside	116772	/116715/116746/116772/117472	7	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/french-countryside.do	false	
117473	Urban Loft	116772	/116715/116746/116772/117473	8	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/urban-loft.do	false	
117474	Farmhouse Chic	116772	/116715/116746/116772/117474	9	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/farmhouse.do	false	
117475	Mid-Century Modern	116772	/116715/116746/116772/117475	10	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/mid-century.do	false	
117476	Eclectic Dining	116772	/116715/116746/116772/117476	11	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/eclectic.do	false	
117477	Traditional	116772	/116715/116746/116772/117477	12	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/traditional.do	false	
117479	Eclectic Transitional	116772	/116715/116746/116772/117479	13	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/eclectic-transitional.do	false	
117480	Rustic Simplicity	116772	/116715/116746/116772/117480	14	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/rustic-simplicity.do	false	
117481	Mid-Century Inspired	116772	/116715/116746/116772/117481	15	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/mid-century-inspired.do	false	
117482	Modern Eclectic	116772	/116715/116746/116772/117482	16	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/modern-eclectic.do	false	
117483	Blush of Nature	116773	/116715/116754/116773/117483	0	https://www.worldmarket.com/category/furniture/living-room/shop-the-room-living/blush-of-nature.do	false	
117484	Textured Neutrals	116773	/116715/116754/116773/117484	117484	https://www.worldmarket.com/category/furniture/living-room/shop-the-room-living/textured-neutrals.do	false	
117485	Modern Eclectic	116773	/116715/116754/116773/117485	117485	https://www.worldmarket.com/category/furniture/living-room/shop-the-room-living/modern-eclectic.do	false	
117486	Rustic Cottage	116782	/116715/116774/116782/117486	0	https://www.worldmarket.com/category/furniture/bedroom/shop-the-room/rustic.do	false	
117487	Farmhouse Comfort	116782	/116715/116774/116782/117487	117487	https://www.worldmarket.com/category/furniture/bedroom/shop-the-room/farmhouse.do	false	
117488	Shop the Room	116715	/116715/117488	15	https://www.worldmarket.com/category/furniture/shop-the-room.do	true	
117496	Artisan Gifts	116948	/116728/116948/117496	2	https://www.worldmarket.com/category/home-decor-pillows/decorative-accessories/handmade-artisan-gifts.do	true	
117497	White Wine	117230	/116732/117229/117230/117497	0	https://www.worldmarket.com/category/food-and-drink/wine-beer/wine/white.do	true	
117498	Red Wine	117230	/116732/117229/117230/117498	117498	https://www.worldmarket.com/category/food-and-drink/wine-beer/wine/red.do	true	
117499	Rosé	117230	/116732/117229/117230/117499	117499	https://www.worldmarket.com/category/food-and-drink/wine-beer/wine/rose.do	true	
117500	Sparkling Wine	117230	/116732/117229/117230/117500	117500	https://www.worldmarket.com/category/food-and-drink/wine-beer/wine/sparkling.do	true	
117505	Gift Cards	116734	/116734/117505	13	https://www.worldmarket.com/category/gifts/gift-cards.do	true	
117765	Desert Inspiration	116772	/116715/116746/116772/117765	117765	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/desert.do	false	
117766	Rustic Flare	116772	/116715/116746/116772/117766	117766	https://www.worldmarket.com/category/furniture/dining-room/shop-the-room-dining/rustic-flare.do	false	
117767	Modern Versatile	116773	/116715/116754/116773/117767	117767	https://www.worldmarket.com/category/furniture/living-room/shop-the-room-living/versatile.do	false	
117768	Color Block Comfy	117715	/116725/116816/117715/117768	117768	https://www.worldmarket.com/category/outdoor/furniture/shop-the-room/color-block.do	false	
117769	Chunky & Bold	117715	/116725/116816/117715/117769	117769	https://www.worldmarket.com/category/outdoor/furniture/shop-the-room/bold.do	false	
117770	Tropic Sun Light	117715	/116725/116816/117715/117770	117770	https://www.worldmarket.com/category/outdoor/furniture/shop-the-room/tropic.do	false	
118065	Beauty Products	116990	/116729/116990/118065	0	https://www.worldmarket.com/category/bed-bath/skin-care/beauty-products.do	true	
118286	Home Decorators	117268	/116734/117268/118286	9	https://www.worldmarket.com/category/gifts/gifts-by-recipient/home-decor.do	true	
118287	Nature Lovers	117268	/116734/117268/118287	10	https://www.worldmarket.com/category/gifts/gifts-by-recipient/nature-lover.do	true	
118288	Tea Lovers	117268	/116734/117268/118288	11	https://www.worldmarket.com/category/gifts/gifts-by-recipient/tea-gifts.do	true	
118289	Coffee Lovers	117268	/116734/117268/118289	12	https://www.worldmarket.com/category/gifts/gifts-by-recipient/coffee-gifts.do	true	
118290	Zen & Relaxation	117268	/116734/117268/118290	14	https://www.worldmarket.com/category/gifts/gifts-by-recipient/zen-gifts.do	true	
118291	Wine Lovers	117268	/116734/117268/118291	13	https://www.worldmarket.com/category/gifts/gifts-by-recipient/wine-gifts.do	true	
119055	Christmas Advent Calendars	117330	/116735/117330/119055	2	https://www.worldmarket.com/category/holiday/christmas/advent-calendars.do	true	
119165	Duralex	118725	/116731/118725/119165	8	https://www.worldmarket.com/category/kitchen/shop-by-brand/duralex.do	false	
119166	Lekue	118725	/116731/118725/119166	20	https://www.worldmarket.com/category/kitchen/shop-by-brand/lekue.do	false	
119935	Gifts	119425	/117419/119425/119935	10	https://www.worldmarket.com/category/sale/clearance/gifts.do	false	
119995	Coffee And Accent Tables	116816	/116725/116816/119995	3	https://www.worldmarket.com/category/outdoor/furniture/coffee-tables.do	true	
120325	Daily Deals	117419	/117419/120325	1	https://www.worldmarket.com/category/sale/daily-deals.do	false	
120465	Food & Drink	119425	/117419/119425/120465	8	https://www.worldmarket.com/category/sale/clearance/food-drink.do	false	
120466	Jewelry & Clothing	119425	/117419/119425/120466	9	https://www.worldmarket.com/category/sale/clearance/jewelry-clothing.do	false	
120467	Outdoor	119425	/117419/119425/120467	0	https://www.worldmarket.com/category/sale/clearance/outdoor.do	false	
120535	USA Pan	118725	/116731/118725/120535	34	https://www.worldmarket.com/category/kitchen/shop-by-brand/usa-pan.do	true	
120665	Face Masks	117247	/116733/117247/120665	0	https://www.worldmarket.com/category/jewelry-clothing/accessories/face-masks.do	true	
120666	3' x 5' Area Rugs	119555	/119555/120666	9	https://www.worldmarket.com/category/rugs/3-x-5-area-rugs.do	true	
117240	Drop Earrings	117238	/116733/117238/117240	117240	https://www.worldmarket.com/category/jewelry-clothing/earrings/drop-earrings.do	true	
117241	Hoop Earrings	117238	/116733/117238/117241	117241	https://www.worldmarket.com/category/jewelry-clothing/earrings/hoop-earrings.do	true	
117242	Stud Earrings	117238	/116733/117238/117242	117242	https://www.worldmarket.com/category/jewelry-clothing/earrings/studs.do	true	
117243	Women's Clothing	116733	/116733/117243	0	https://www.worldmarket.com/category/jewelry-clothing/womens-clothing.do	true	
117244	Women's Dresses	117243	/116733/117243/117244	0	https://www.worldmarket.com/category/jewelry-clothing/womens-clothing/dresses.do	true	
117245	Women's Tops	117243	/116733/117243/117245	117245	https://www.worldmarket.com/category/jewelry-clothing/womens-clothing/womens-tops.do	true	
117246	Pajamas and Robes	117243	/116733/117243/117246	117246	https://www.worldmarket.com/category/jewelry-clothing/womens-clothing/pajamas-and-robes.do	true	
117247	Accessories	116733	/116733/117247	3	https://www.worldmarket.com/category/jewelry-clothing/accessories.do	true	
117248	Bags and Totes	117247	/116733/117247/117248	1	https://www.worldmarket.com/category/jewelry-clothing/accessories/bags-and-totes.do	true	
117249	Hats	117247	/116733/117247/117249	2	https://www.worldmarket.com/category/jewelry-clothing/accessories/hats.do	true	
117250	Hair Accessories	117247	/116733/117247/117250	3	https://www.worldmarket.com/category/jewelry-clothing/accessories/hair-accessories.do	false	
117251	Cold Weather Accessories	117247	/116733/117247/117251	4	https://www.worldmarket.com/category/jewelry-clothing/accessories/cold-weather-accessories.do	false	
117252	Scarves and Shawls	116733	/116733/117252	7	https://www.worldmarket.com/category/jewelry-clothing/scarves-shawls.do	true	
117253	Scarves	117252	/116733/117252/117253	0	https://www.worldmarket.com/category/jewelry-clothing/scarves-shawls/scarves.do	false	
117254	Infinity Scarves	117252	/116733/117252/117254	117254	https://www.worldmarket.com/category/jewelry-clothing/scarves-shawls/infinity-scarves.do	false	
117255	Shawls	117252	/116733/117252/117255	117255	https://www.worldmarket.com/category/jewelry-clothing/scarves-shawls/shawls.do	false	
117270	Him	117268	/116734/117268/117270	1	https://www.worldmarket.com/category/gifts/gifts-by-recipient/for-him.do	true	
117256	Pashmina Style Shawls	117252	/116733/117252/117256	117256	https://www.worldmarket.com/category/jewelry-clothing/scarves-shawls/pashminas.do	false	
117257	Jewelry Sets	116733	/116733/117257	13	https://www.worldmarket.com/category/jewelry-clothing/jewelry-sets.do	true	
117258	Bracelets	116733	/116733/117258	12	https://www.worldmarket.com/category/jewelry-clothing/bracelets.do	true	
117271	Kids	117268	/116734/117268/117271	2	https://www.worldmarket.com/category/gifts/gifts-by-recipient/for-kids.do	true	
117273	Foodies	117268	/116734/117268/117273	4	https://www.worldmarket.com/category/gifts/gifts-by-recipient/the-gourmet.do	true	
117274	Cocktail Enthusiasts	117268	/116734/117268/117274	5	https://www.worldmarket.com/category/gifts/gifts-by-recipient/cocktail-enthusiast.do	true	
117275	Hostesses	117268	/116734/117268/117275	3	https://www.worldmarket.com/category/gifts/gifts-by-recipient/the-host.do	true	
117276	Pet Lovers	117268	/116734/117268/117276	6	https://www.worldmarket.com/category/gifts/gifts-by-recipient/for-pets.do	true	
117277	Teachers	117268	/116734/117268/117277	7	https://www.worldmarket.com/category/gifts/gifts-by-recipient/teacher.do	true	
117278	Coworkers	117268	/116734/117268/117278	8	https://www.worldmarket.com/category/gifts/gifts-by-recipient/coworker.do	true	
117280	Toys and Games	116734	/116734/117280	0	https://www.worldmarket.com/category/gifts/toys-and-games.do	true	
117281	Toys	117280	/116734/117280/117281	2	https://www.worldmarket.com/category/gifts/toys-and-games/toys.do	true	
117282	Games and Puzzles	117280	/116734/117280/117282	0	https://www.worldmarket.com/category/gifts/toys-and-games/games-puzzles.do	true	
117283	Kids Books	117280	/116734/117280/117283	3	https://www.worldmarket.com/category/gifts/toys-and-games/little-golden-books-kids.do	true	
117284	Plush Toys	117280	/116734/117280/117284	5	https://www.worldmarket.com/category/gifts/toys-and-games/kids-plush-toys.do	true	
117285	Kids Décor	117280	/116734/117280/117285	6	https://www.worldmarket.com/category/gifts/toys-and-games/kids-decor.do	false	
117286	Kids Bath Toys	117280	/116734/117280/117286	7	https://www.worldmarket.com/category/gifts/toys-and-games/kids-bath-toys.do	false	
117287	Arts and Crafts	117280	/116734/117280/117287	4	https://www.worldmarket.com/category/gifts/toys-and-games/kids-arts-crafts.do	true	
117260	Jewelry Display and Boxes	116733	/116733/117260	11	https://www.worldmarket.com/category/jewelry-clothing/jewelry-display-boxes.do	true	
117261	Boho Collection	116733	/116733/117261	6	https://www.worldmarket.com/category/jewelry-clothing/boho-collection.do	true	
117262	All Jewelry	116733	/116733/117262	9	https://www.worldmarket.com/category/jewelry-clothing/shop-all-jewelry.do	true	
117263	Gifts by Price	116734	/116734/117263	10	https://www.worldmarket.com/category/gifts/gifts-by-price.do	true	
117264	Gifts Under $15	117263	/116734/117263/117264	0	https://www.worldmarket.com/category/gifts/gifts-by-price/under-15.do	true	
117265	Gifts Under $25	117263	/116734/117263/117265	117265	https://www.worldmarket.com/category/gifts/gifts-by-price/under-25.do	true	
117288	Kites and Outdoor Toys	117280	/116734/117280/117288	8	https://www.worldmarket.com/category/gifts/toys-and-games/kites-outdoor-toys.do	false	
117266	Gifts Under $50	117263	/116734/117263/117266	117266	https://www.worldmarket.com/category/gifts/gifts-by-price/under-50.do	true	
117268	Gifts by Recipient	116734	/116734/117268	8	https://www.worldmarket.com/category/gifts/gifts-by-recipient.do	true	
117269	Her	117268	/116734/117268/117269	0	https://www.worldmarket.com/category/gifts/gifts-by-recipient/for-her.do	true	
117289	Gift Wrap and Stationery	116734	/116734/117289	7	https://www.worldmarket.com/category/gifts/gift-wrap.do	true	
117290	Decorative Paper and Gift Wrap	117289	/116734/117289/117290	0	https://www.worldmarket.com/category/gifts/gift-wrap/decorative-paper-gift-wrap.do	true	
117291	Gift Bags and Boxes	117289	/116734/117289/117291	117291	https://www.worldmarket.com/category/gifts/gift-wrap/gift-bags-boxes.do	true	
